meta_system_id,area_id,st_asgeojson
ms_1o0lur0wcE4yDq8EcZTQdJhU,ae_18a39deeb388c76c4d71d419,"{""type"": ""Polygon"", ""coordinates"": [[[-3.710195, 40.451188], [-3.710242, 40.451183], [-3.71029, 40.451182], [-3.710338, 40.451186], [-3.710385, 40.451194], [-3.710431, 40.451207], [-3.710476, 40.451224], [-3.710518, 40.451246], [-3.710559, 40.451271], [-3.710597, 40.4513], [-3.710632, 40.451333], [-3.710663, 40.451369], [-3.710692, 40.451408], [-3.710716, 40.451449], [-3.713904, 40.457496], [-3.713925, 40.457542], [-3.713942, 40.45759], [-3.713953, 40.457639], [-3.71396, 40.457689], [-3.713961, 40.45774], [-3.713958, 40.45779], [-3.713949, 40.45784], [-3.713935, 40.457889], [-3.713917, 40.457936], [-3.713894, 40.457981], [-3.713866, 40.458023], [-3.713834, 40.458062], [-3.713799, 40.458098], [-3.709071, 40.46242], [-3.709034, 40.462451], [-3.708994, 40.462478], [-3.708951, 40.462501], [-3.708907, 40.46252], [-3.708861, 40.462535], [-3.708813, 40.462545], [-3.708765, 40.46255], [-3.708717, 40.462551], [-3.708669, 40.462547], [-3.708621, 40.462538], [-3.708574, 40.462525], [-3.708529, 40.462507], [-3.708486, 40.462485], [-3.708445, 40.462459], [-3.708407, 40.462429], [-3.708372, 40.462396], [-3.70834, 40.462359], [-3.708312, 40.46232], [-3.702856, 40.453769], [-3.702832, 40.453726], [-3.702811, 40.453681], [-3.702796, 40.453634], [-3.702785, 40.453585], [-3.702779, 40.453536], [-3.702778, 40.453486], [-3.702782, 40.453437], [-3.70279, 40.453388], [-3.702804, 40.45334], [-3.702822, 40.453294], [-3.702845, 40.45325], [-3.702871, 40.453209], [-3.702902, 40.45317], [-3.702937, 40.453134], [-3.702975, 40.453102], [-3.703016, 40.453074], [-3.703059, 40.45305], [-3.703105, 40.453031], [-3.703152, 40.453016], [-3.710148, 40.451198], [-3.710195, 40.451188]]]}"
ms_1o0lur0wcE4yDq8EcZTQdJhU,ae_1c9f6c10b1d4ad7da910511f,"{""type"": ""Polygon"", ""coordinates"": [[[-3.650523, 40.462533], [-3.650557, 40.462499], [-3.650595, 40.462468], [-3.650635, 40.462442], [-3.650678, 40.462419], [-3.650723, 40.4624], [-3.650769, 40.462386], [-3.650816, 40.462376], [-3.650865, 40.462371], [-3.650913, 40.462371], [-3.650962, 40.462375], [-3.651009, 40.462384], [-3.651056, 40.462398], [-3.651101, 40.462416], [-3.651144, 40.462438], [-3.651185, 40.462464], [-3.651223, 40.462495], [-3.651257, 40.462528], [-3.651289, 40.462565], [-3.654696, 40.466995], [-3.654723, 40.467033], [-3.654746, 40.467073], [-3.654765, 40.467116], [-3.65478, 40.46716], [-3.654791, 40.467205], [-3.655605, 40.471392], [-3.655612, 40.471442], [-3.655615, 40.471492], [-3.655612, 40.471542], [-3.655603, 40.471592], [-3.65559, 40.471641], [-3.655573, 40.471688], [-3.65555, 40.471733], [-3.655523, 40.471776], [-3.655492, 40.471815], [-3.655457, 40.471852], [-3.655419, 40.471884], [-3.655377, 40.471913], [-3.655333, 40.471937], [-3.655287, 40.471957], [-3.655239, 40.471972], [-3.65519, 40.471982], [-3.655139, 40.471987], [-3.649868, 40.472249], [-3.649817, 40.472249], [-3.649767, 40.472244], [-3.649717, 40.472234], [-3.649669, 40.472219], [-3.649622, 40.472199], [-3.649578, 40.472174], [-3.649537, 40.472145], [-3.649498, 40.472112], [-3.649463, 40.472075], [-3.64648, 40.468596], [-3.64645, 40.468558], [-3.646424, 40.468517], [-3.646402, 40.468474], [-3.646385, 40.468429], [-3.646372, 40.468383], [-3.646363, 40.468335], [-3.646359, 40.468287], [-3.64636, 40.468239], [-3.646365, 40.468191], [-3.646375, 40.468144], [-3.64639, 40.468098], [-3.646409, 40.468054], [-3.646432, 40.468011], [-3.646458, 40.467971], [-3.650492, 40.462571], [-3.650523, 40.462533]]]}"
ms_1o0lur0wcE4yDq8EcZTQdJhU,ae_1996d0f1ed12491e9cd44ad2,"{""type"": ""Polygon"", ""coordinates"": [[[-3.744494, 40.387238], [-3.744544, 40.387238], [-3.744594, 40.387242], [-3.744643, 40.387252], [-3.74469, 40.387267], [-3.744736, 40.387286], [-3.74478, 40.387309], [-3.744821, 40.387337], [-3.74486, 40.387369], [-3.744895, 40.387405], [-3.744926, 40.387444], [-3.744953, 40.387485], [-3.744976, 40.38753], [-3.744994, 40.387576], [-3.745008, 40.387624], [-3.745017, 40.387673], [-3.745021, 40.387723], [-3.745228, 40.394988], [-3.745227, 40.395036], [-3.745221, 40.395084], [-3.745211, 40.395131], [-3.745196, 40.395177], [-3.745177, 40.395222], [-3.745154, 40.395264], [-3.745127, 40.395304], [-3.745096, 40.395341], [-3.745062, 40.395375], [-3.745024, 40.395405], [-3.744984, 40.395432], [-3.744941, 40.395455], [-3.744897, 40.395473], [-3.744851, 40.395487], [-3.744803, 40.395497], [-3.744755, 40.395502], [-3.744707, 40.395502], [-3.744659, 40.395497], [-3.744611, 40.395488], [-3.736223, 40.393476], [-3.736177, 40.393463], [-3.736133, 40.393445], [-3.73609, 40.393423], [-3.73605, 40.393398], [-3.736012, 40.393368], [-3.735978, 40.393335], [-3.735946, 40.393299], [-3.733156, 40.389742], [-3.733127, 40.389701], [-3.733103, 40.389658], [-3.733083, 40.389613], [-3.733067, 40.389566], [-3.733056, 40.389518], [-3.73305, 40.389468], [-3.733049, 40.389419], [-3.733053, 40.389369], [-3.733062, 40.389321], [-3.733076, 40.389273], [-3.733094, 40.389227], [-3.733116, 40.389183], [-3.733143, 40.389141], [-3.733174, 40.389102], [-3.733209, 40.389067], [-3.733247, 40.389035], [-3.733288, 40.389007], [-3.733331, 40.388983], [-3.733377, 40.388964], [-3.733424, 40.388949], [-3.733473, 40.388939], [-3.744445, 40.387243], [-3.744494, 40.387238]]]}"
ms_1o0lur0wcE4yDq8EcZTQdJhU,ae_1c65ebac7e42374a6433ba09,"{""type"": ""Polygon"", ""coordinates"": [[[-3.6803, 40.40463], [-3.68035, 40.404618], [-3.6804, 40.404612], [-3.680451, 40.40461], [-3.680502, 40.404614], [-3.680552, 40.404623], [-3.680601, 40.404637], [-3.680648, 40.404656], [-3.680693, 40.404679], [-3.68344, 40.406294], [-3.68348, 40.40632], [-3.683518, 40.40635], [-3.683552, 40.406384], [-3.683583, 40.406421], [-3.683611, 40.40646], [-3.683634, 40.406503], [-3.683653, 40.406547], [-3.683668, 40.406593], [-3.683679, 40.40664], [-3.683685, 40.406688], [-3.683686, 40.406736], [-3.683683, 40.406784], [-3.683675, 40.406831], [-3.683662, 40.406878], [-3.683645, 40.406923], [-3.683624, 40.406966], [-3.683599, 40.407007], [-3.683569, 40.407046], [-3.683537, 40.407081], [-3.683501, 40.407113], [-3.676903, 40.412452], [-3.676864, 40.41248], [-3.676822, 40.412505], [-3.676778, 40.412526], [-3.676732, 40.412542], [-3.676685, 40.412554], [-3.676636, 40.412561], [-3.676588, 40.412563], [-3.676539, 40.41256], [-3.676491, 40.412553], [-3.676443, 40.412541], [-3.676398, 40.412525], [-3.676354, 40.412504], [-3.676312, 40.412479], [-3.676272, 40.41245], [-3.676236, 40.412418], [-3.676203, 40.412382], [-3.676174, 40.412342], [-3.676149, 40.412301], [-3.676128, 40.412257], [-3.676111, 40.412211], [-3.674624, 40.407419], [-3.674612, 40.407371], [-3.674605, 40.407322], [-3.674602, 40.407273], [-3.674604, 40.407223], [-3.674611, 40.407174], [-3.674623, 40.407126], [-3.67464, 40.407079], [-3.674661, 40.407035], [-3.674687, 40.406992], [-3.674717, 40.406953], [-3.67475, 40.406916], [-3.674787, 40.406883], [-3.674827, 40.406854], [-3.674869, 40.406828], [-3.674914, 40.406808], [-3.680252, 40.404647], [-3.6803, 40.40463]]]}"
ms_1o0lur0wcE4yDq8EcZTQdJhU,ae_1e119607b132f701c34591b8,"{""type"": ""Polygon"", ""coordinates"": [[[-3.651216, 40.405685], [-3.651264, 40.405671], [-3.651312, 40.405661], [-3.651362, 40.405656], [-3.651412, 40.405657], [-3.651461, 40.405662], [-3.66008, 40.407012], [-3.660128, 40.407022], [-3.660174, 40.407037], [-3.660219, 40.407056], [-3.660262, 40.407079], [-3.660302, 40.407106], [-3.66034, 40.407137], [-3.660374, 40.407171], [-3.660405, 40.407209], [-3.660432, 40.40725], [-3.660455, 40.407293], [-3.660473, 40.407338], [-3.660488, 40.407384], [-3.660497, 40.407432], [-3.660502, 40.40748], [-3.660502, 40.407529], [-3.660498, 40.407577], [-3.660488, 40.407625], [-3.660475, 40.407672], [-3.660456, 40.407717], [-3.660434, 40.40776], [-3.660407, 40.407801], [-3.660376, 40.407839], [-3.65767, 40.41088], [-3.657636, 40.410915], [-3.657599, 40.410946], [-3.657558, 40.410974], [-3.657515, 40.410997], [-3.65747, 40.411017], [-3.657424, 40.411031], [-3.657376, 40.411041], [-3.657328, 40.411047], [-3.657279, 40.411047], [-3.65723, 40.411043], [-3.652499, 40.410406], [-3.652437, 40.410394], [-3.646605, 40.408842], [-3.646559, 40.408828], [-3.646514, 40.408808], [-3.646471, 40.408785], [-3.646431, 40.408757], [-3.646394, 40.408726], [-3.64636, 40.408691], [-3.646329, 40.408653], [-3.646302, 40.408612], [-3.64628, 40.408569], [-3.646262, 40.408524], [-3.646248, 40.408477], [-3.646239, 40.408429], [-3.646234, 40.408381], [-3.646235, 40.408332], [-3.64624, 40.408283], [-3.646249, 40.408235], [-3.646264, 40.408189], [-3.646283, 40.408144], [-3.646306, 40.408101], [-3.646333, 40.408061], [-3.646364, 40.408023], [-3.646398, 40.407988], [-3.646436, 40.407958], [-3.646477, 40.40793], [-3.64652, 40.407907], [-3.65117, 40.405704], [-3.651216, 40.405685]]]}"
ms_1o0lur0wcE4yDq8EcZTQdJhU,ae_1f899822664b7141fa9e16d8,"{""type"": ""Polygon"", ""coordinates"": [[[-3.610767, 40.432365], [-3.610812, 40.43235], [-3.610859, 40.432338], [-3.610907, 40.432332], [-3.610955, 40.43233], [-3.611003, 40.432333], [-3.611051, 40.43234], [-3.611097, 40.432352], [-3.611143, 40.432368], [-3.611186, 40.432389], [-3.611228, 40.432414], [-3.61971, 40.438053], [-3.619749, 40.438082], [-3.619786, 40.438115], [-3.619818, 40.438151], [-3.619848, 40.43819], [-3.619873, 40.438231], [-3.619894, 40.438275], [-3.619911, 40.438321], [-3.619923, 40.438368], [-3.61993, 40.438416], [-3.619933, 40.438465], [-3.619931, 40.438513], [-3.619925, 40.438562], [-3.619913, 40.438609], [-3.619898, 40.438655], [-3.619877, 40.438699], [-3.619853, 40.438741], [-3.619824, 40.438781], [-3.619792, 40.438817], [-3.619757, 40.438851], [-3.619718, 40.43888], [-3.619677, 40.438906], [-3.619633, 40.438928], [-3.612105, 40.442211], [-3.612058, 40.442229], [-3.612009, 40.442242], [-3.611959, 40.44225], [-3.611909, 40.442253], [-3.611858, 40.442251], [-3.611808, 40.442243], [-3.61176, 40.442231], [-3.611712, 40.442214], [-3.611667, 40.442192], [-3.611624, 40.442166], [-3.611583, 40.442136], [-3.611546, 40.442102], [-3.611513, 40.442064], [-3.611484, 40.442023], [-3.611459, 40.441979], [-3.60767, 40.434507], [-3.60765, 40.434462], [-3.607634, 40.434416], [-3.607623, 40.434368], [-3.607617, 40.434319], [-3.607616, 40.43427], [-3.607619, 40.434222], [-3.607627, 40.434173], [-3.60764, 40.434126], [-3.607658, 40.43408], [-3.607679, 40.434036], [-3.607705, 40.433995], [-3.607735, 40.433956], [-3.607769, 40.433921], [-3.607806, 40.433888], [-3.607846, 40.43386], [-3.607888, 40.433835], [-3.610723, 40.432385], [-3.610767, 40.432365]]]}"
ms_1o0lur0wcE4yDq8EcZTQdJhU,ae_137bbbf6217b7931f9dc60a4,"{""type"": ""Polygon"", ""coordinates"": [[[-3.671464, 40.431326], [-3.671515, 40.431329], [-3.671566, 40.431336], [-3.671615, 40.431349], [-3.671663, 40.431366], [-3.671709, 40.431389], [-3.671753, 40.431415], [-3.671793, 40.431447], [-3.67183, 40.431482], [-3.67444, 40.434225], [-3.674472, 40.434262], [-3.6745, 40.434302], [-3.674524, 40.434344], [-3.674544, 40.434389], [-3.674559, 40.434435], [-3.67457, 40.434483], [-3.674576, 40.434531], [-3.674578, 40.43458], [-3.674574, 40.434629], [-3.674566, 40.434677], [-3.674553, 40.434724], [-3.674536, 40.43477], [-3.674514, 40.434813], [-3.674488, 40.434855], [-3.674458, 40.434894], [-3.674425, 40.434929], [-3.674388, 40.434961], [-3.674349, 40.43499], [-3.674306, 40.435014], [-3.668019, 40.438245], [-3.667974, 40.438265], [-3.667929, 40.43828], [-3.667881, 40.438292], [-3.667833, 40.438298], [-3.667785, 40.4383], [-3.667737, 40.438297], [-3.667689, 40.43829], [-3.667642, 40.438278], [-3.667596, 40.438261], [-3.667552, 40.43824], [-3.667511, 40.438215], [-3.667472, 40.438186], [-3.667436, 40.438153], [-3.667404, 40.438117], [-3.667375, 40.438079], [-3.66735, 40.438037], [-3.667329, 40.437993], [-3.665094, 40.432666], [-3.665078, 40.43262], [-3.665066, 40.432572], [-3.665058, 40.432524], [-3.665056, 40.432475], [-3.665058, 40.432426], [-3.665064, 40.432378], [-3.665076, 40.43233], [-3.665092, 40.432284], [-3.665113, 40.43224], [-3.665138, 40.432198], [-3.665166, 40.432158], [-3.665199, 40.432122], [-3.665235, 40.432088], [-3.665274, 40.432059], [-3.665316, 40.432033], [-3.66536, 40.432012], [-3.665406, 40.431995], [-3.665453, 40.431983], [-3.665501, 40.431975], [-3.671413, 40.431329], [-3.671464, 40.431326]]]}"
ms_1o0lur0wcE4yDq8EcZTQdJhU,ae_1ae8fb057a29151e9de22ce0,"{""type"": ""Polygon"", ""coordinates"": [[[-3.678547, 40.444652], [-3.678509, 40.44462], [-3.678475, 40.444585], [-3.678444, 40.444546], [-3.678417, 40.444505], [-3.678395, 40.444461], [-3.678377, 40.444415], [-3.678363, 40.444368], [-3.678354, 40.444319], [-3.67835, 40.44427], [-3.678351, 40.444221], [-3.678357, 40.444172], [-3.678367, 40.444124], [-3.678382, 40.444077], [-3.678402, 40.444032], [-3.678426, 40.443989], [-3.678454, 40.443948], [-3.678486, 40.443911], [-3.678522, 40.443877], [-3.67856, 40.443846], [-3.678602, 40.44382], [-3.678646, 40.443798], [-3.678692, 40.44378], [-3.678739, 40.443766], [-3.678788, 40.443758], [-3.678837, 40.443754], [-3.678886, 40.443755], [-3.690805, 40.444626], [-3.690855, 40.444632], [-3.690903, 40.444643], [-3.69095, 40.444658], [-3.690996, 40.444679], [-3.691039, 40.444704], [-3.691079, 40.444732], [-3.691117, 40.444765], [-3.691754, 40.445382], [-3.691788, 40.445419], [-3.691819, 40.445459], [-3.691845, 40.445501], [-3.691867, 40.445546], [-3.691884, 40.445593], [-3.691896, 40.445642], [-3.691904, 40.445692], [-3.691906, 40.445742], [-3.691904, 40.445792], [-3.691896, 40.445841], [-3.691884, 40.44589], [-3.691867, 40.445937], [-3.691845, 40.445982], [-3.691818, 40.446024], [-3.691788, 40.446064], [-3.688312, 40.450174], [-3.688277, 40.450211], [-3.688239, 40.450245], [-3.688198, 40.450274], [-3.688153, 40.450299], [-3.688107, 40.450319], [-3.688059, 40.450335], [-3.688009, 40.450345], [-3.687959, 40.450351], [-3.687908, 40.450351], [-3.687857, 40.450346], [-3.687808, 40.450336], [-3.687759, 40.450321], [-3.687712, 40.450302], [-3.687668, 40.450277], [-3.678588, 40.44468], [-3.678547, 40.444652]]]}"
ms_1o0lur0wcE4yDq8EcZTQdJhU,ae_1671076863819d7a20403052,"{""type"": ""Polygon"", ""coordinates"": [[[-3.672659, 40.380884], [-3.672708, 40.380892], [-3.672757, 40.380904], [-3.672804, 40.380922], [-3.672849, 40.380944], [-3.672892, 40.38097], [-3.672932, 40.381001], [-3.672969, 40.381035], [-3.673002, 40.381073], [-3.673031, 40.381114], [-3.673056, 40.381158], [-3.673076, 40.381204], [-3.673092, 40.381252], [-3.673102, 40.381301], [-3.673108, 40.381351], [-3.673109, 40.381401], [-3.673104, 40.381451], [-3.672456, 40.386091], [-3.672447, 40.386139], [-3.672433, 40.386186], [-3.67099, 40.390334], [-3.670972, 40.390379], [-3.67095, 40.390422], [-3.670923, 40.390463], [-3.670893, 40.390501], [-3.670859, 40.390535], [-3.670822, 40.390567], [-3.670783, 40.390594], [-3.67074, 40.390618], [-3.670696, 40.390637], [-3.67065, 40.390652], [-3.670603, 40.390663], [-3.670554, 40.390669], [-3.670506, 40.39067], [-3.670458, 40.390666], [-3.67041, 40.390658], [-3.670363, 40.390646], [-3.670318, 40.390628], [-3.670275, 40.390607], [-3.670233, 40.390581], [-3.670195, 40.390552], [-3.67016, 40.390519], [-3.670128, 40.390482], [-3.66711, 40.386712], [-3.667081, 40.386673], [-3.667056, 40.386631], [-3.667036, 40.386586], [-3.66702, 40.38654], [-3.667009, 40.386492], [-3.667002, 40.386444], [-3.667, 40.386395], [-3.667003, 40.386346], [-3.667011, 40.386297], [-3.668061, 40.381285], [-3.668073, 40.381238], [-3.66809, 40.381193], [-3.668111, 40.381149], [-3.668136, 40.381107], [-3.668166, 40.381068], [-3.668198, 40.381033], [-3.668235, 40.381], [-3.668274, 40.380971], [-3.668316, 40.380946], [-3.66836, 40.380926], [-3.668405, 40.380909], [-3.668453, 40.380898], [-3.668501, 40.38089], [-3.668549, 40.380888], [-3.672608, 40.380882], [-3.672659, 40.380884]]]}"
ms_1o0lur0wcE4yDq8EcZTQdJhU,ae_1168071078782d24a7801c1f,"{""type"": ""Polygon"", ""coordinates"": [[[-3.663291, 40.396412], [-3.663338, 40.396404], [-3.663385, 40.3964], [-3.663433, 40.396401], [-3.663481, 40.396407], [-3.663527, 40.396416], [-3.663573, 40.396431], [-3.663617, 40.396449], [-3.663659, 40.396472], [-3.663699, 40.396499], [-3.663735, 40.396529], [-3.663769, 40.396563], [-3.6638, 40.3966], [-3.663827, 40.396639], [-3.66385, 40.396681], [-3.663868, 40.396725], [-3.663883, 40.396771], [-3.663893, 40.396817], [-3.664451, 40.40014], [-3.664457, 40.400189], [-3.664458, 40.400238], [-3.664454, 40.400286], [-3.664445, 40.400335], [-3.664432, 40.400382], [-3.664414, 40.400427], [-3.664392, 40.400471], [-3.664366, 40.400512], [-3.664336, 40.40055], [-3.664302, 40.400586], [-3.664265, 40.400618], [-3.664225, 40.400646], [-3.660612, 40.402929], [-3.660567, 40.402954], [-3.66052, 40.402974], [-3.660471, 40.40299], [-3.660421, 40.403], [-3.66037, 40.403005], [-3.660318, 40.403005], [-3.660267, 40.403], [-3.660217, 40.402989], [-3.660168, 40.402974], [-3.653633, 40.400502], [-3.653588, 40.400483], [-3.653545, 40.400459], [-3.653505, 40.400431], [-3.653467, 40.400399], [-3.653433, 40.400363], [-3.653403, 40.400324], [-3.653376, 40.400283], [-3.653354, 40.400239], [-3.653336, 40.400193], [-3.653323, 40.400146], [-3.653314, 40.400097], [-3.65331, 40.400048], [-3.653311, 40.399999], [-3.653317, 40.39995], [-3.653328, 40.399902], [-3.653344, 40.399855], [-3.653364, 40.39981], [-3.653388, 40.399767], [-3.653416, 40.399727], [-3.653448, 40.39969], [-3.653484, 40.399656], [-3.653523, 40.399625], [-3.653565, 40.399599], [-3.653609, 40.399577], [-3.653655, 40.399559], [-3.663245, 40.396425], [-3.663291, 40.396412]]]}"
ms_1o0lur0wcE4yDq8EcZTQdJhU,ae_10a0aba3d28410b9fdd94eb3,"{""type"": ""Polygon"", ""coordinates"": [[[-3.663003, 40.389445], [-3.663011, 40.389397], [-3.663023, 40.38935], [-3.66304, 40.389304], [-3.663061, 40.38926], [-3.663086, 40.389219], [-3.663116, 40.38918], [-3.663148, 40.389144], [-3.663185, 40.389112], [-3.663224, 40.389083], [-3.663266, 40.389058], [-3.66331, 40.389038], [-3.663355, 40.389021], [-3.663402, 40.38901], [-3.66345, 40.389002], [-3.663499, 40.389], [-3.663548, 40.389002], [-3.670565, 40.389672], [-3.670613, 40.389679], [-3.67066, 40.389691], [-3.670706, 40.389707], [-3.67075, 40.389727], [-3.670792, 40.389752], [-3.670831, 40.38978], [-3.670867, 40.389812], [-3.6709, 40.389848], [-3.670929, 40.389886], [-3.670955, 40.389927], [-3.670976, 40.389971], [-3.670994, 40.390016], [-3.671006, 40.390063], [-3.671014, 40.39011], [-3.671018, 40.390159], [-3.671017, 40.390207], [-3.671011, 40.390255], [-3.669717, 40.397746], [-3.669706, 40.397793], [-3.669692, 40.397838], [-3.669673, 40.397882], [-3.669649, 40.397924], [-3.669622, 40.397963], [-3.669592, 40.398], [-3.669558, 40.398033], [-3.669521, 40.398064], [-3.669481, 40.39809], [-3.669439, 40.398113], [-3.669395, 40.398131], [-3.669349, 40.398145], [-3.669302, 40.398155], [-3.669255, 40.39816], [-3.669207, 40.398161], [-3.669159, 40.398157], [-3.663335, 40.397396], [-3.663288, 40.397387], [-3.663241, 40.397374], [-3.663196, 40.397356], [-3.663153, 40.397334], [-3.663112, 40.397308], [-3.663073, 40.397279], [-3.663038, 40.397245], [-3.663007, 40.397209], [-3.662979, 40.397169], [-3.662955, 40.397127], [-3.662935, 40.397083], [-3.662919, 40.397037], [-3.662908, 40.39699], [-3.662902, 40.396942], [-3.6629, 40.396893], [-3.663, 40.389493], [-3.663003, 40.389445]]]}"
ms_1o0lur0wcE4yDq8EcZTQdJhU,ae_1de850393c135fce697e8041,"{""type"": ""Polygon"", ""coordinates"": [[[-3.670287, 40.406216], [-3.670315, 40.406175], [-3.670347, 40.406138], [-3.670383, 40.406103], [-3.670422, 40.406072], [-3.670464, 40.406045], [-3.670508, 40.406023], [-3.670554, 40.406004], [-3.670602, 40.405991], [-3.670651, 40.405982], [-3.6707, 40.405979], [-3.67075, 40.40598], [-3.670799, 40.405986], [-3.670847, 40.405997], [-3.670895, 40.406012], [-3.67094, 40.406033], [-3.670983, 40.406057], [-3.671023, 40.406086], [-3.671061, 40.406119], [-3.671095, 40.406155], [-3.671125, 40.406195], [-3.671151, 40.406237], [-3.674917, 40.413058], [-3.674939, 40.413103], [-3.674957, 40.41315], [-3.674969, 40.413199], [-3.674977, 40.413249], [-3.674979, 40.4133], [-3.674977, 40.41335], [-3.674969, 40.4134], [-3.674957, 40.413449], [-3.674939, 40.413496], [-3.674917, 40.413541], [-3.674891, 40.413584], [-3.67486, 40.413624], [-3.674825, 40.413661], [-3.674787, 40.413694], [-3.674746, 40.413723], [-3.674702, 40.413747], [-3.669433, 40.416361], [-3.669389, 40.41638], [-3.669344, 40.416395], [-3.669297, 40.416405], [-3.66925, 40.416411], [-3.669202, 40.416413], [-3.669154, 40.416409], [-3.669107, 40.416402], [-3.66906, 40.41639], [-3.669016, 40.416373], [-3.668972, 40.416352], [-3.668932, 40.416327], [-3.668893, 40.416299], [-3.668858, 40.416266], [-3.668825, 40.416231], [-3.668797, 40.416193], [-3.668772, 40.416152], [-3.668751, 40.416109], [-3.668734, 40.416064], [-3.668722, 40.416018], [-3.668714, 40.41597], [-3.668203, 40.411558], [-3.6682, 40.411513], [-3.668201, 40.411468], [-3.668206, 40.411423], [-3.668215, 40.41138], [-3.668227, 40.411337], [-3.66928, 40.408292], [-3.669303, 40.408237], [-3.670263, 40.40626], [-3.670287, 40.406216]]]}"
ms_1o0lur0wcE4yDq8EcZTQdJhU,ae_122cfb2771e65880f6fef425,"{""type"": ""Polygon"", ""coordinates"": [[[-3.669609, 40.422582], [-3.669657, 40.422578], [-3.669706, 40.422578], [-3.669754, 40.422583], [-3.669802, 40.422592], [-3.669848, 40.422606], [-3.669893, 40.422625], [-3.669936, 40.422647], [-3.669977, 40.422674], [-3.670014, 40.422705], [-3.670049, 40.422739], [-3.67008, 40.422776], [-3.670107, 40.422817], [-3.67013, 40.422859], [-3.670149, 40.422904], [-3.670164, 40.42295], [-3.670174, 40.422998], [-3.670179, 40.423046], [-3.67018, 40.423095], [-3.670176, 40.423143], [-3.669835, 40.425701], [-3.669826, 40.425747], [-3.669813, 40.425793], [-3.669796, 40.425837], [-3.669775, 40.425879], [-3.669751, 40.425919], [-3.669722, 40.425956], [-3.66969, 40.425991], [-3.669655, 40.426022], [-3.664141, 40.43052], [-3.664102, 40.430549], [-3.664061, 40.430573], [-3.664018, 40.430594], [-3.663972, 40.43061], [-3.663926, 40.430622], [-3.663878, 40.43063], [-3.66383, 40.430633], [-3.663782, 40.430631], [-3.663735, 40.430624], [-3.663688, 40.430613], [-3.663642, 40.430598], [-3.663598, 40.430578], [-3.663557, 40.430554], [-3.663517, 40.430527], [-3.663481, 40.430495], [-3.663448, 40.430461], [-3.663418, 40.430423], [-3.663392, 40.430382], [-3.66337, 40.43034], [-3.661073, 40.42529], [-3.661055, 40.425245], [-3.661041, 40.425198], [-3.661032, 40.42515], [-3.661028, 40.425102], [-3.661029, 40.425053], [-3.661034, 40.425004], [-3.661044, 40.424957], [-3.661059, 40.42491], [-3.661078, 40.424865], [-3.661101, 40.424822], [-3.661129, 40.424782], [-3.66116, 40.424745], [-3.661195, 40.42471], [-3.661232, 40.42468], [-3.661273, 40.424653], [-3.661316, 40.42463], [-3.661361, 40.424612], [-3.661408, 40.424598], [-3.669561, 40.422592], [-3.669609, 40.422582]]]}"
ms_1o0lur0wcE4yDq8EcZTQdJhU,ae_153adb9cc0060b5ac2b70e0a,"{""type"": ""Polygon"", ""coordinates"": [[[-3.719072, 40.47175], [-3.719121, 40.47174], [-3.719171, 40.471734], [-3.719221, 40.471733], [-3.719271, 40.471737], [-3.71932, 40.471746], [-3.719368, 40.47176], [-3.719414, 40.471779], [-3.719459, 40.471802], [-3.7195, 40.47183], [-3.719539, 40.471861], [-3.719575, 40.471897], [-3.719606, 40.471935], [-3.719634, 40.471977], [-3.719658, 40.472021], [-3.719676, 40.472068], [-3.719691, 40.472116], [-3.7197, 40.472165], [-3.719704, 40.472215], [-3.719703, 40.472265], [-3.71919, 40.480306], [-3.719184, 40.480354], [-3.719174, 40.480402], [-3.719159, 40.480448], [-3.71914, 40.480493], [-3.719117, 40.480536], [-3.719089, 40.480576], [-3.719058, 40.480613], [-3.719024, 40.480647], [-3.718986, 40.480678], [-3.718945, 40.480704], [-3.718902, 40.480727], [-3.718857, 40.480746], [-3.718811, 40.480759], [-3.718763, 40.480769], [-3.718715, 40.480774], [-3.718666, 40.480773], [-3.718618, 40.480769], [-3.71857, 40.480759], [-3.709853, 40.478589], [-3.709806, 40.478575], [-3.70976, 40.478557], [-3.709717, 40.478534], [-3.709676, 40.478507], [-3.709639, 40.478476], [-3.709604, 40.478441], [-3.709573, 40.478403], [-3.709545, 40.478363], [-3.709522, 40.47832], [-3.709503, 40.478274], [-3.709489, 40.478228], [-3.709479, 40.47818], [-3.709474, 40.478131], [-3.709474, 40.478082], [-3.709478, 40.478033], [-3.709831, 40.475576], [-3.70984, 40.475529], [-3.709854, 40.475483], [-3.709872, 40.475438], [-3.709894, 40.475395], [-3.709921, 40.475355], [-3.709951, 40.475317], [-3.709984, 40.475283], [-3.710021, 40.475251], [-3.710061, 40.475224], [-3.710103, 40.4752], [-3.710147, 40.475181], [-3.719025, 40.471766], [-3.719072, 40.47175]]]}"
